winning_hero_id_1,winning_hero_id_2,winning_hero_id_3,winning_hero_id_4,winning_hero_id_5
1,20,25,31,104
21,63,84,85,112
10,17,19,22,91
62,88,91,94,98
7,11,18,33,85
18,19,26,88,91
37,48,74,86,96
26,55,56,71,76
11,16,41,98,101
7,35,39,51,101
7,42,50,55,73
51,54,74,86,110
31,35,41,44,83
27,42,47,51,74
20,26,34,93,99
7,8,17,26,97
13,62,66,86,95
50,51,56,60,62
9,11,33,55,79
6,7,53,68,78
63,85,89,98,103
2,7,22,56,112
26,74,82,91,97
26,47,51,63,73
6,20,41,74,87
20,27,41,56,76
8,26,34,51,86
1,20,53,78,87
60,68,84,94,110
1,21,29,30,101
5,10,25,102,107
21,64,69,74,79
7,35,47,66,79
9,16,52,80,103
6,20,49,55,92
39,56,62,100,112
19,28,39,47,112
63,76,89,92,93
16,29,41,47,50
25,28,68,72,100
16,20,30,94,100
14,20,25,30,48
7,12,22,51,87
9,23,29,94,99
8,27,38,49,66
34,62,73,89,92
38,53,76,102,111
15,30,42,49,83
9,14,17,21,26
51,68,77,78,86
5,8,21,31,47
2,26,30,56,99
7,47,49,65,87
29,54,72,75,79
6,27,29,82,84
1,21,25,26,83
25,35,70,79,85
34,63,79,93,103
10,83,86,96,98
3,51,74,83,94
55,65,69,72,87
14,31,48,86,98
9,26,36,43,66
41,56,74,75,84
8,20,29,44,90
16,27,29,43,74
31,47,64,77,88
18,40,68,71,104
74,75,86,94,101
21,49,66,72,79
8,20,25,38,66
8,26,49,55,62
28,41,43,50,59
7,9,12,31,114
1,31,46,51,89
7,10,68,85,93
9,15,51,66,95
10,68,73,88,89
11,29,72,86,87
18,26,38,74,107
10,20,25,53,66
15,27,29,30,35
9,38,49,50,55
5,20,25,82,99
2,37,73,98,107
2,74,93,107,110
4,7,11,68,96
68,72,94,96,107
20,44,57,74,80
51,72,76,79,93
22,28,53,68,86
1,20,41,68,74
36,47,86,100,112
30,34,41,65,68
13,29,51,68,72
9,12,23,38,87
11,65,86,99,101
17,28,40,51,88
9,18,23,50,55
51,70,75,101,104
50,65,70,74,101
7,30,40,42,98
22,36,65,99,101
7,27,46,67,91
16,52,53,70,91
32,55,59,73,111
27,56,65,92,93
43,54,75,78,102
15,30,41,56,88
43,45,64,69,94
30,42,58,78,98
13,16,19,68,91
17,29,68,73,98
2,16,37,106,114
19,38,46,91,101
7,8,35,57,79
11,17,39,50,66
7,11,27,95,96
17,26,29,44,87
8,61,88,91,98
9,52,60,79,89
5,49,53,62,106
11,17,68,72,100
31,54,55,78,92
15,55,63,87,107
27,56,60,68,97
22,30,47,72,101
14,42,59,101,102
5,54,76,84,96
14,16,19,49,112
10,49,86,92,96
22,31,39,47,91
6,17,22,25,43
11,30,50,69,106
2,6,25,51,86
8,11,26,97,112
6,37,46,69,84
14,26,65,71,73
30,41,43,87,88
6,11,86,88,99
7,17,39,67,86
8,15,26,65,68
3,9,13,39,68
30,42,52,80,108
8,11,51,58,92
21,28,42,100,112
10,19,31,74,91
17,19,65,91,102
28,46,57,87,95
2,14,62,94,105
8,11,36,75,86
29,31,34,43,103
34,69,79,94,96
9,49,66,79,103
21,37,89,94,100
9,21,28,31,51
2,25,87,96,109
10,28,65,86,91
9,48,79,84,98
4,16,27,57,73
6,20,21,47,68
19,64,69,75,87
8,9,17,80,88
7,13,47,84,101
17,50,56,86,99
20,60,64,65,82
26,32,34,63,94
9,23,31,36,106
1,15,26,74,89
14,18,27,29,66
15,22,44,90,97
22,55,68,71,83
16,21,26,51,93
31,47,54,63,83
3,9,68,69,73
13,18,20,94,97
9,46,87,88,89
20,48,76,92,98
1,7,17,28,30
20,48,49,91,102
8,9,53,69,79
9,27,33,74,75
42,45,55,88,92
1,57,75,85,106
7,8,43,65,101
7,11,36,51,86
6,18,86,100,101
1,52,55,87,100
28,49,50,74,83
27,29,41,45,106
8,22,51,101,103
19,20,65,95,100
9,16,36,65,68
26,38,39,84,94
17,63,83,92,102
30,51,84,91,95
16,63,68,69,96
8,10,20,21,31
6,20,38,64,74
25,43,67,84,86
11,17,63,83,102
25,56,85,87,100
4,7,11,27,83
1,27,46,53,87
15,26,48,73,98
16,47,93,98,101
8,17,29,87,110
6,7,92,96,101
16,34,50,77,96
8,20,22,31,99
42,46,87,96,101
11,28,40,87,93
40,41,45,75,101
14,45,64,70,98
7,15,29,96,101
7,20,22,26,72
8,30,58,65,80
17,30,33,91,93
29,48,76,84,86
12,34,63,79,90
26,39,50,99,110
7,15,29,31,44
8,20,29,34,57
3,32,53,73,88
13,30,33,41,65
20,36,64,68,94
29,30,41,58,86
8,16,34,75,90
14,27,28,41,44
65,68,84,94,96
7,20,47,87,93
26,46,53,69,73
11,13,20,47,68
30,43,72,85,100
9,27,29,46,89
60,90,93,96,102
11,54,75,104,107
66,70,74,102,111
8,26,33,46,99
35,53,70,87,100
28,40,46,55,112
8,14,38,76,79
25,47,98,100,105
11,67,81,85,98
7,11,39,72,100
26,36,46,71,75
7,8,21,25,26
9,20,29,78,101
1,3,9,39,57
26,29,86,95,97
9,14,21,31,37
2,6,20,44,50
6,20,27,35,96
16,30,64,77,84
15,29,30,78,87
13,62,63,83,88
32,51,91,101,103
11,14,48,86,108
8,20,43,85,86
20,35,65,93,101
7,20,39,56,77
14,27,43,52,77
50,54,73,99,103
16,46,55,68,106
7,13,62,63,92
11,30,62,70,96
4,7,8,35,37
30,93,98,103,104
16,43,51,77,86
2,47,50,71,95
7,20,72,106,110
7,13,15,47,86
31,72,80,86,107
37,45,47,85,89
40,51,63,74,86
3,9,46,88,92
9,16,17,84,95
6,13,50,72,83
3,8,11,58,88
25,44,55,83,86
2,70,80,91,107
2,63,86,92,97
1,50,74,86,98
17,26,58,60,74
15,20,30,56,71
10,28,37,76,84
20,29,75,84,94
47,61,64,84,89
40,43,93,96,103
5,8,51,76,86
20,33,89,96,103
6,41,50,76,91
5,6,11,78,84
31,68,69,76,85
2,10,23,34,40
29,33,44,91,99
40,54,62,74,92
17,72,85,100,112
11,13,27,77,86
2,31,35,68,110
26,55,64,70,106
7,9,38,45,114
30,41,43,60,63
34,69,74,88,93
27,36,54,107,114
2,35,69,74,85
3,18,35,48,55
30,47,67,69,107
39,55,81,85,91
11,29,54,68,89
42,47,51,68,89
29,54,79,84,106
21,25,71,74,86
7,20,42,55,76
23,37,55,72,79
30,54,73,87,98
7,63,68,76,104
20,22,34,42,111
47,50,58,69,103
18,28,74,85,101
7,56,64,68,72
40,80,86,96,107
46,51,65,70,91
36,74,86,96,109
20,29,39,41,68
3,9,19,64,91
9,42,69,74,86
35,41,51,84,86
8,25,38,74,86
54,55,83,87,106
16,72,74,86,96
47,68,69,86,96
44,47,85,86,91
30,47,54,76,83
40,60,65,70,86
33,34,78,80,83
35,50,71,97,99
3,40,49,55,70
22,64,67,71,108
7,20,43,67,85
13,40,54,63,102
30,41,47,83,96
30,35,78,93,102
20,72,74,78,85
10,20,22,39,41
36,43,51,58,86
31,34,66,69,104
8,11,20,33,79
45,51,67,86,87
8,33,55,80,92
16,25,41,68,112
8,71,76,84,102
34,50,87,93,96
7,30,46,47,69
30,34,54,64,65
12,20,25,37,103
1,2,30,47,87
7,41,61,75,84
2,16,17,22,101
6,43,84,92,104
13,17,63,68,88
8,37,55,76,111
11,16,27,46,96
11,63,76,86,102
68,72,74,87,88
11,56,62,69,112
11,21,42,79,96
27,62,65,88,95
30,45,59,85,96
47,52,83,84,110
5,21,65,87,89
11,28,31,38,100
9,15,41,42,69
12,21,26,29,102
25,29,76,81,87
11,12,25,50,100
19,26,53,91,106
63,78,84,96,101
7,8,62,65,74
20,46,50,73,100
33,55,74,76,111
7,13,101,106,109
38,63,72,89,92
8,26,29,39,86
8,26,29,39,50
9,15,16,27,51
3,9,21,28,62
13,55,72,85,90
5,8,39,47,66
8,15,17,85,86
8,39,51,100,112
9,26,31,69,80
7,47,54,96,101
8,11,38,86,87
5,49,85,93,98
39,42,43,50,85
20,45,47,49,85
10,40,70,100,103
2,48,50,53,79
2,42,52,55,78
29,30,36,64,78
5,26,53,54,74
22,30,41,62,67
11,27,51,57,67
11,45,50,54,76
15,16,23,48,79
7,9,13,42,68
8,23,25,71,79
3,20,87,88,107
7,21,52,62,85
7,12,47,50,69
2,19,75,91,97
6,26,72,74,85
25,26,44,57,65
13,42,63,68,106
18,33,55,74,89
7,11,50,59,84
10,20,26,60,73
23,30,41,74,98
49,54,86,88,110
8,9,23,46,111
34,38,78,92,101
16,27,45,77,106
9,18,46,50,71
34,37,48,51,79
11,25,50,55,86
7,20,43,64,104
7,11,30,39,93
1,39,55,58,86
34,60,65,95,111
3,13,42,83,106
7,11,51,93,101
5,53,76,88,95
26,28,50,73,88
20,58,65,72,100
34,50,51,63,68
1,11,29,37,51
18,52,65,66,104
3,9,26,28,97
9,43,45,51,102
27,30,74,99,106
2,27,50,56,73
33,46,65,77,83
17,20,30,41,48
9,30,34,41,64
68,74,87,97,106
25,55,70,71,87
46,50,55,81,91
3,5,9,47,88
5,9,17,58,69
3,12,46,51,92
25,40,57,71,86
4,11,12,30,99
11,42,55,64,100
7,11,68,72,85
3,51,53,67,85
9,29,74,79,101
10,20,22,30,41
20,22,61,91,93
47,55,79,88,93
9,35,63,79,87
18,22,55,62,75
2,7,46,72,101
44,55,67,79,96
20,49,60,72,110
21,50,63,78,107
39,65,85,89,101
5,7,9,27,54
23,39,45,82,96
2,20,44,65,91
4,5,14,39,91
8,14,36,75,97
13,28,54,62,75
26,35,51,63,84
46,54,65,79,88
6,53,71,74,75
5,25,56,104,107
20,47,65,71,74
19,34,55,68,83
56,74,87,107,110
1,17,26,87,98
7,15,41,47,101
1,3,7,29,56
18,26,60,74,96
7,9,11,31,103
7,21,69,72,87
9,65,76,79,96
8,25,84,94,110
15,65,84,95,101
34,38,41,68,92
9,20,21,38,66
13,50,54,76,83
30,47,65,78,89
7,12,39,85,87
9,15,47,86,92
5,55,60,84,93
41,47,77,83,90
13,20,69,77,86
9,20,40,41,48
30,47,69,93,101
8,55,71,73,112
17,26,69,93,107
6,39,50,92,96
3,77,92,98,106
18,36,37,69,84
7,9,11,43,101
20,47,79,94,98
18,69,86,101,106
9,17,20,69,92
17,19,75,91,104
5,49,54,55,62
9,13,31,55,60
40,51,58,70,76
1,3,17,51,88
8,20,26,29,46
5,22,63,83,93
9,15,29,46,79
19,39,69,71,87
20,28,64,78,103
13,65,72,86,103
13,30,65,69,72
58,80,87,88,98
13,86,90,94,99
16,20,31,75,100
4,19,69,91,100
6,9,16,17,84
1,21,53,66,97
2,7,54,71,74
8,13,21,60,86
26,34,38,39,67
1,27,31,74,96
13,47,69,83,101
20,61,69,71,87
9,51,73,88,92
48,50,60,68,99
4,5,39,72,85
21,41,55,68,87
5,7,15,36,103
11,21,28,31,112
22,68,87,89,103
54,69,84,87,94
27,32,36,67,108
39,59,68,72,100
30,40,41,65,78
50,64,69,82,100
9,10,23,65,87
1,7,21,55,110
20,22,41,50,67
22,26,53,69,71
6,11,50,51,92
54,69,92,97,103
6,30,49,53,62
10,50,69,74,86
3,46,54,55,64
7,29,30,46,93
4,9,21,31,73
36,38,69,93,110
25,67,71,92,110
3,29,42,46,69
15,53,86,87,96
20,42,74,98,101
8,23,43,60,68
29,30,45,64,82
9,88,89,94,106
28,63,74,90,108
10,26,33,43,58
26,44,57,93,97
25,58,66,82,91
7,11,41,94,101
9,21,53,77,102
2,35,57,75,95
13,20,63,84,104
5,32,48,70,97
18,26,31,85,97
5,19,26,66,77
9,26,61,82,85
7,39,45,56,112
6,13,21,37,63
2,10,20,26,61
44,84,97,101,104
20,26,47,69,93
15,18,26,57,98
5,7,34,69,93
1,8,28,41,79
3,7,51,69,74
19,50,51,80,91
10,55,78,83,87
30,55,69,91,94
26,51,52,56,112
2,5,25,107,109
12,73,81,88,89
8,41,72,79,103
9,10,50,76,88
2,9,18,74,87
3,15,52,63,73
27,28,39,84,99
10,28,43,66,87
2,9,47,50,68
11,20,50,96,99
23,48,54,55,87
21,26,46,55,68
27,49,51,86,89
9,22,79,94,97
7,40,45,49,53
42,50,51,101,106
31,34,41,55,64
18,36,51,76,101
13,20,50,53,77
2,10,30,47,50
4,7,25,39,112
8,28,79,84,106
5,9,49,92,98
12,46,71,85,86
7,45,53,68,73
39,54,79,86,97
20,52,54,57,87
9,27,78,85,98
10,20,26,38,46
14,65,68,73,81
1,13,51,60,112
8,23,30,38,73
17,23,55,87,109
6,7,11,30,39
8,26,74,90,102
9,22,36,92,93
5,63,74,78,92
11,60,68,85,93
13,50,64,72,75
11,51,84,106,114
17,26,31,72,110
8,19,26,27,100
9,25,49,63,88
3,23,86,96,109
7,69,74,87,106
34,48,53,88,97
18,27,29,47,101
8,26,74,80,107
39,55,66,67,73
14,62,66,74,104
49,51,53,90,98
42,43,68,69,89
40,53,70,91,96
41,53,68,89,95
22,26,53,66,70
30,41,43,67,111
28,37,59,63,104
13,29,42,50,68
4,51,57,87,94
13,15,42,63,86
26,56,71,74,96
30,31,78,96,109
15,32,33,93,101
17,84,90,95,96
13,16,64,74,106
2,35,46,62,110
20,22,50,53,67
8,14,21,26,105
31,37,41,67,74
20,29,86,94,106
15,21,79,80,88
30,39,54,83,99
13,18,20,25,64
5,17,69,89,99
12,18,26,38,100
26,46,48,101,104
47,68,73,87,98
15,20,56,63,102
8,29,48,74,84
63,74,86,96,102
17,25,29,67,75
13,40,54,63,86
18,27,40,45,57
15,16,31,42,106
9,22,29,70,86
5,14,51,52,109
3,9,28,46,51
10,26,38,69,74
28,46,53,89,92
15,29,33,49,73
54,55,71,73,91
27,44,65,91,99
48,78,86,88,96
8,20,30,78,110
1,11,50,51,112
15,31,69,74,90
4,5,23,71,109
4,34,50,51,68
5,53,89,92,104
1,7,16,47,87
3,11,60,72,100
9,27,53,74,87
14,74,93,98,102
9,28,39,79,92
1,27,55,57,98
19,40,47,54,111
13,20,63,102,106
3,6,13,16,86
6,15,20,39,64
47,48,68,74,87
48,54,68,79,88
11,51,54,90,110
29,34,50,91,93
20,26,35,51,78
8,16,76,87,111
4,74,98,109,112
17,26,39,54,92
2,63,76,96,101
39,46,50,62,85
33,39,51,64,95
39,55,72,92,100
8,41,74,86,103
29,43,75,85,86
17,41,58,65,101
1,11,71,87,112
7,35,39,93,101
29,43,44,57,87
53,63,89,92,98
3,9,33,74,96
2,9,40,43,68
7,13,54,80,99
23,39,52,60,112
28,48,76,86,102
30,51,72,75,112
8,29,30,49,63
22,25,45,51,67
15,30,39,85,101
5,62,73,92,93
7,49,63,65,75
6,9,65,75,89
9,43,45,62,85
25,44,71,85,87
7,20,35,39,94
17,55,69,72,112
39,49,54,75,79
16,53,72,76,91
7,25,29,47,79
13,40,62,63,68
15,16,39,51,101
10,13,28,103,111
41,60,74,103,104
1,21,47,50,75
2,14,87,98,105
21,50,52,71,72
13,26,42,57,88
10,20,27,43,103
10,20,53,67,92
21,72,74,83,100
11,26,55,83,93
3,9,23,51,74
16,17,55,72,86
18,50,57,62,113
13,53,72,79,91
26,49,59,62,85
13,18,50,57,88
7,11,19,88,91
23,31,35,60,77
50,59,65,83,106
40,51,72,73,74
17,45,57,83,93
17,20,41,92,98
20,22,26,67,110
28,39,50,100,106
12,30,68,97,106
11,14,25,34,83
25,34,54,97,107
45,47,56,57,89
9,16,23,79,93
11,36,73,87,99
2,5,10,85,99
46,62,68,74,81
48,74,84,88,111
8,20,27,47,64
13,31,54,63,86
14,33,38,53,55
28,30,57,76,109
2,8,30,39,51
47,58,62,63,87
2,9,27,53,75
16,22,29,31,93
56,65,73,74,79
15,31,57,73,96
6,16,18,32,50
2,20,53,84,86
7,11,47,51,68
16,26,37,54,73
5,8,20,55,74
33,35,42,60,75
7,8,39,71,104
74,85,86,100,106
8,21,59,71,85
7,15,30,41,74
17,26,65,95,101
19,21,50,67,100
29,79,93,97,103
5,47,64,73,98
10,13,68,97,100
9,47,79,98,101
41,42,49,103,110
17,31,51,54,114
2,5,16,18,74
9,27,38,70,76
9,25,71,73,112
39,41,63,87,103
51,69,72,76,89
19,46,50,55,91
11,16,56,57,112
15,67,77,92,103
8,19,26,57,110
2,27,50,63,74
9,36,37,93,96
1,3,28,47,50
21,37,64,67,99
91,98,99,100,102
46,64,72,96,101
20,51,63,73,92
21,75,80,85,100
26,38,47,67,103
3,42,71,85,106
18,47,55,71,90
27,41,82,86,100
21,25,64,84,95
8,22,25,51,90
7,9,20,57,76
5,35,55,60,67
5,60,65,70,74
9,42,68,93,106
6,20,27,29,78
25,50,71,98,106
7,21,82,85,102
7,26,41,74,93
28,32,54,74,79
9,30,39,76,83
29,43,64,67,83
25,41,53,78,84
48,49,53,86,92
8,9,29,68,74
29,42,79,86,106
1,7,21,50,69
11,26,29,50,99
6,7,50,51,74
11,29,30,57,104
27,28,72,74,110
5,8,49,56,92
1,47,68,86,96
13,27,33,67,96
9,29,30,47,63
9,26,41,106,109
21,44,51,54,90
15,25,42,43,78
11,51,56,62,86
7,52,72,75,89
7,8,11,25,50
6,27,49,69,92
28,31,46,64,102
11,40,73,96,101
5,10,21,69,89
9,48,51,74,79
1,13,27,86,88
7,17,31,47,95
16,17,37,40,48
47,68,69,75,84
8,32,73,79,88
45,68,69,84,96
17,54,55,83,87
5,39,57,60,63
9,20,28,51,68
15,27,42,46,51
20,39,67,88,100
12,20,53,61,62
20,21,47,57,99
28,64,70,74,98
8,26,29,84,106
9,27,49,98,114
5,8,13,63,103
21,39,50,66,69
55,71,77,91,93
20,25,42,47,63
20,53,86,97,109
13,69,73,87,98
7,15,20,47,78
16,39,44,50,62
9,29,33,68,101
54,58,63,74,86
12,50,78,85,102
1,2,40,68,84
11,16,75,94,104
42,45,53,77,101
7,30,35,39,85
22,62,86,88,93
13,68,84,96,106
26,39,52,99,100
51,63,65,79,98
2,27,74,84,95
12,20,21,28,50
69,74,86,90,99
33,48,71,86,106
16,55,70,87,95
38,52,70,80,84
29,50,77,78,101
7,12,51,54,87
6,9,16,64,92
41,52,55,74,79
2,17,40,55,107
17,27,51,74,83
10,27,65,99,101
8,25,31,51,54
20,36,53,70,91
13,69,83,86,109
1,7,22,26,77
39,48,50,96,101
26,28,39,50,72
7,64,77,78,103
30,41,43,72,100
11,20,40,71,100
27,48,86,88,97
49,50,52,66,96
44,74,75,84,97
23,48,57,64,104
9,13,27,53,68
7,13,30,94,95
2,17,75,95,110
26,30,41,53,101
16,50,74,93,114
20,42,74,85,100
30,42,74,84,99
20,28,58,62,74
25,49,55,67,79
25,55,60,70,87
9,28,50,79,106
5,26,55,72,97
7,17,29,50,95
45,46,48,51,86
2,30,35,57,80
2,35,57,68,70
10,40,62,74,92
11,12,75,84,97
39,54,62,66,92
10,13,29,47,55
16,29,43,50,106
14,52,62,71,94
46,55,63,68,86
42,53,69,76,105
8,33,60,76,110
26,61,63,65,69
21,53,74,86,93
38,71,74,75,76
7,15,29,93,101
39,51,56,75,112
8,9,28,73,79
6,19,20,91,97
11,15,41,52,86
29,69,75,78,88
3,8,21,25,55
16,21,26,63,69
1,8,39,79,86
7,10,34,39,101
7,21,28,51,82
22,26,61,89,110
17,48,55,86,112
11,30,39,57,59
51,63,74,87,104
3,29,39,51,54
9,27,55,78,89
7,9,43,65,86
4,9,37,46,51
34,36,41,68,86
17,52,83,86,100
12,30,50,60,94
8,26,38,43,104
27,46,47,64,65
20,29,30,47,53
15,16,41,51,87
4,36,44,85,113
26,30,39,41,43
1,7,65,75,101
4,7,20,22,93
20,68,74,77,99
7,13,40,68,81
3,16,56,59,60
2,9,10,51,68
47,64,96,99,102
8,55,86,97,100
3,11,51,71,72
7,11,38,76,87
42,62,87,102,113
6,13,53,68,92
9,42,55,59,79
35,42,47,68,95
20,46,84,95,110
20,47,48,55,64
33,50,55,67,74
7,11,50,71,93
30,39,54,87,96
12,16,34,38,90
7,39,51,54,68
43,50,65,66,96
8,41,66,74,111
14,61,64,73,88
10,43,50,58,71
40,42,47,74,88
15,18,26,55,71
7,17,44,61,68
17,33,45,77,94
7,39,41,74,87
11,28,35,71,86
5,20,29,35,36
6,9,51,63,90
40,65,83,86,106
18,29,30,43,85
10,11,55,84,107
20,51,73,78,95
3,5,45,72,100
15,27,31,47,53
5,25,29,51,81
8,20,65,70,103
20,46,86,94,110
28,39,50,76,105
3,46,48,51,92
28,43,45,93,102
13,28,30,43,109
39,60,66,85,99
23,27,34,38,56
45,47,80,88,92
7,19,42,63,75
16,47,51,63,79
9,39,42,65,87
68,86,93,99,106
59,72,87,106,112
9,25,43,50,100
7,29,68,95,104
50,52,54,97,106
26,42,78,81,91
8,16,86,90,98
11,18,26,53,69
17,55,64,72,85
10,51,66,78,79
9,39,72,79,89
7,29,37,46,48
65,67,87,106,107
6,41,43,68,92
3,55,74,92,106
28,51,68,87,89
39,70,87,104,107
15,48,73,80,94
2,68,93,102,106
3,39,55,58,80
14,48,53,86,100
11,28,55,68,71
29,34,52,67,96
4,23,30,92,108
33,45,69,87,96
6,28,47,75,84
10,27,34,65,86
8,16,25,27,111
30,57,65,93,104
1,7,48,79,84
8,50,51,57,76
4,8,26,57,74
17,25,51,72,86
8,37,94,97,107
66,69,74,79,103
20,26,28,47,84
51,84,93,101,106
11,16,48,84,85
9,14,16,53,100
1,3,25,28,71
10,15,41,91,103
28,30,35,63,102
17,30,49,69,89
1,7,17,101,104
5,40,43,45,77
39,44,62,84,97
42,68,78,80,86
20,65,73,77,87
11,30,41,62,98
2,35,60,70,87
9,27,41,51,74
16,20,48,94,111
35,60,84,86,95
21,26,68,95,99
3,9,34,40,69
11,31,63,89,103
3,9,31,53,74
11,36,55,71,100
20,22,47,71,75
5,21,63,102,106
42,62,64,74,104
2,34,70,84,87
37,47,50,63,69
2,21,54,58,93
44,65,89,97,101
7,26,35,44,99
27,70,74,85,99
16,21,69,72,92
20,28,34,54,103
7,10,20,51,74
26,36,41,64,74
7,11,77,96,101
17,69,81,84,101
7,28,46,50,51
1,2,20,22,95
25,28,31,80,107
30,52,62,80,99
9,17,31,54,89
7,20,36,46,98
30,38,45,49,83
11,31,90,95,96
13,16,53,56,101
25,54,68,83,109
11,50,64,69,85
1,3,7,97,100
16,26,44,74,103
1,31,53,92,98
13,16,63,75,91
6,20,33,64,92
6,27,53,58,74
20,22,36,72,101
10,16,29,68,93
3,8,55,89,98
47,51,65,75,103
4,22,39,50,100
43,67,68,78,86
7,11,15,31,59
3,31,78,99,106
10,46,68,84,88
18,20,21,57,101
1,25,47,68,85
8,39,69,80,92
9,47,65,79,83
49,51,52,68,87
18,29,44,85,110
2,25,31,72,99
13,20,30,48,78
17,19,20,26,99
9,69,86,87,96
8,20,46,97,100
3,6,17,21,92
9,64,65,73,86
2,6,17,58,86
18,25,55,60,111
8,9,20,74,106
23,26,41,87,93
5,8,11,15,107
9,72,78,83,87
64,87,94,97,110
9,27,37,42,43
29,31,35,47,50
1,17,30,68,69
3,51,63,92,95
7,30,74,85,93
16,51,52,72,99
20,35,41,75,85
47,49,50,74,88
2,7,10,76,86
9,10,18,84,101
17,20,27,53,77
8,17,20,30,98
13,53,58,81,91
57,69,87,106,110
3,39,48,51,66
17,27,78,82,113
55,73,78,79,92
16,50,76,79,93
3,9,15,47,96
27,36,46,57,60
27,42,46,69,73
48,49,64,87,88
7,8,29,30,39
6,13,18,52,92
20,28,29,50,74
16,55,74,76,83
48,50,74,83,99
48,49,51,58,75
13,20,48,104,107
7,39,41,86,97
5,9,10,51,68
48,75,84,98,104
39,54,61,91,100
39,61,63,84,87
22,53,67,68,87
15,85,95,101,109
15,23,51,79,93
25,54,87,97,107
49,50,55,72,86
27,65,76,77,87
28,31,64,74,99
2,46,50,55,79
11,13,42,64,86
42,43,53,71,86
33,42,43,86,96
69,81,89,91,100
27,49,54,65,92
20,39,41,56,64
7,15,27,63,99
2,39,70,96,100
27,29,46,78,101
30,46,71,72,85
21,77,83,107,109
7,9,10,37,65
1,69,78,86,101
2,19,33,50,91
17,51,72,92,93
19,20,29,47,91
3,7,17,72,100
4,55,62,72,87
55,69,84,89,110
41,45,68,69,86
5,73,83,104,106
30,33,47,73,103
8,11,64,71,100
3,5,38,97,106
30,47,78,86,104
7,54,63,68,103
20,69,78,101,106
7,9,22,54,78
55,62,74,93,112
5,9,51,63,103
7,21,31,46,48
19,53,60,68,91
30,65,83,99,106
1,37,39,88,107
16,29,46,87,89
5,44,51,70,107
14,20,93,95,96
2,54,71,76,111
20,25,31,40,104
3,14,23,40,70
28,34,37,87,93
41,47,68,78,102
1,13,25,50,100
3,12,53,92,103
13,15,20,47,85
22,53,58,87,106
42,43,51,77,92
12,25,31,69,87
11,15,50,72,100
27,48,49,50,51
33,38,46,76,86
47,51,72,88,92
20,35,95,97,100
2,9,27,42,49
14,16,17,59,75
13,26,50,54,80
17,20,67,68,110
3,40,69,76,98
19,31,40,78,91
27,29,31,42,47
8,15,64,82,101
12,39,62,100,112
11,65,80,86,96
16,17,28,54,90
31,43,56,65,107
3,66,74,88,93
41,74,86,90,97
35,50,54,86,96
5,28,40,63,72
6,9,43,84,99
20,47,58,77,96
10,16,25,80,97
13,61,62,70,91
5,6,9,74,91
7,10,40,60,75
7,43,86,93,96
51,56,68,73,88
7,17,68,72,89
17,30,85,94,99
13,14,16,77,101
22,28,42,56,114
6,7,17,26,105
13,17,41,55,84
4,7,30,52,99
40,51,63,86,104
7,11,48,79,108
16,68,74,79,93
34,37,55,107,109
50,51,72,75,104
7,8,11,68,100
23,55,63,66,88
7,11,55,77,87
11,52,71,79,112
23,49,50,69,90
22,30,67,86,110
49,51,64,109,114
42,47,74,96,101
30,39,41,54,110
23,41,69,74,79
15,49,65,88,89
17,36,67,68,83
26,35,61,74,75
8,14,30,34,57
8,65,86,98,103
1,5,53,71,72
9,61,76,79,92
7,13,63,65,68
8,25,30,41,86
52,55,70,90,112
7,33,40,45,107
4,49,51,64,68
10,30,41,47,75
20,21,78,83,96
20,21,47,63,102
30,40,68,93,104
53,55,78,101,106
47,65,78,93,101
3,49,56,58,88
10,47,74,86,92
7,22,33,69,93
29,39,42,47,101
10,15,16,32,87
40,41,64,74,88
36,39,60,71,98
9,16,48,76,83
6,20,40,53,102
30,41,43,64,65
7,48,76,79,107
8,26,65,68,106
4,48,79,92,96
11,17,31,73,103
7,25,32,74,85
20,39,47,54,87
5,72,74,98,103
28,35,50,54,55
29,64,98,101,104
49,51,62,72,75
29,59,87,94,103
11,50,80,85,100
11,37,58,86,95
8,20,65,85,99
13,28,30,34,44
5,8,16,37,76
25,60,69,80,112
7,63,68,76,96
51,58,73,76,87
7,48,60,65,90
13,40,68,86,93
11,20,50,74,88
13,20,26,67,85
21,63,86,88,97
20,42,47,52,89
38,48,79,88,91
15,68,77,91,98
22,60,62,67,87
7,13,40,86,109
7,25,39,46,55
1,21,28,71,87
5,19,53,65,91
28,48,74,79,98
7,15,20,61,72
20,52,70,84,104
4,22,64,95,107
20,49,64,65,93
18,20,28,78,100
5,9,35,83,88
9,62,69,74,79
33,52,61,74,79
1,5,28,84,106
33,52,63,74,98
26,32,41,48,88
2,20,50,77,104
44,55,68,83,93
18,47,64,85,101
16,49,87,89,98
11,22,39,53,71
18,29,39,50,60
20,26,29,76,93
13,22,62,81,96
4,46,69,71,87
48,49,66,88,92
20,44,74,88,101
1,25,33,86,88
13,32,54,55,87
9,64,84,106,110
32,35,75,91,96
8,20,29,47,102
2,5,17,35,61
25,39,72,84,112
6,16,74,84,87
7,12,21,27,111
22,41,64,74,86
5,18,43,65,107
15,26,68,69,78
30,41,63,74,101
27,47,68,89,96
5,28,43,56,98
6,55,64,65,83
22,29,42,68,93
1,18,25,33,39
12,17,75,85,100
9,15,42,46,75
7,26,44,63,106
9,42,69,92,98
1,9,30,49,68
20,39,41,101,104
7,63,64,65,74
13,38,62,72,112
